,price,living_rooms,bedrooms,bathrooms,town_city,outward_code,property_type,tags
4057,5353.0,1.0,2.0,2.0,London,W2,flat,located
4058,5350.0,2.0,3.0,2.0,London,SW10,flat,furnished
4059,5347.0,1.0,4.0,1.0,Oxford OX2,OX2,flat,none
4060,5342.0,1.0,1.0,2.0,London,NW1,flat,furnished
4061,5334.0,1.0,1.0,1.0,London,SW1Y,flat,furnished
4062,5330.0,1.0,2.0,2.0,London,W11,flat,refurbished
4063,5330.0,1.0,2.0,2.0,London,W11,flat,none
4064,5417.0,1.0,2.0,1.0,London,NW3,flat,decorated
4065,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4066,5417.0,1.0,2.0,2.0,London,W1T,maisonette,none
4067,5417.0,1.0,3.0,3.0,London,SW7,flat,spacious
4068,5417.0,1.0,3.0,3.0,London,W8,flat,none
4069,5417.0,2.0,4.0,2.0,London,NW8,terraced house,refurbished
4070,5417.0,1.0,2.0,2.0,London,W1G,detached house,spacious
4071,5417.0,1.0,2.0,2.0,London,NW1,flat,refurbished
4072,5416.0,1.0,3.0,1.0,London,SW17,property,located
4073,5417.0,1.0,2.0,2.0,London,SW1E,flat,none
4074,5400.0,2.0,2.0,2.0,London,W1J,flat,refurbished
4075,5399.0,1.0,4.0,2.0,London,SW3,property,garden
4076,5399.0,1.0,3.0,4.0,London,W14,flat,refurbished
4077,5400.0,1.0,3.0,3.0,London,W14,flat,modern
4078,5399.0,1.0,3.0,3.0,London,SW19,flat,refurbished
4079,5399.0,1.0,3.0,3.0,London,W14,flat,none
4080,5417.0,2.0,2.0,2.0,London,SW1W,flat,decorated
4081,5417.0,1.0,3.0,2.0,London,SW1W,flat,garden
4082,5417.0,1.0,3.0,2.0,London,SW7,property,renovated
4083,5417.0,2.0,4.0,3.0,London,E1,town house,none
4084,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4085,5417.0,1.0,2.0,2.0,London,W8,flat,modern
4086,5417.0,2.0,3.0,2.0,London,W8,terraced house,none
4087,5416.0,1.0,2.0,3.0,London,W8,flat,furnished
4088,5417.0,1.0,3.0,2.0,London,SW5,flat,spacious
4089,5417.0,1.0,4.0,3.0,London,NW3,property,modern
4090,5417.0,1.0,2.0,2.0,London,NW1,flat,refurbished
4091,5417.0,1.0,2.0,2.0,London,WC2A,flat,modern
4092,5417.0,2.0,3.0,2.0,London,W1U,flat,long let
4093,5417.0,1.0,2.0,2.0,London,WC2E,flat,garden
4094,5417.0,1.0,2.0,2.0,London,W1G,flat,family
4095,5417.0,1.0,2.0,2.0,London,W1G,flat,none
4096,5417.0,3.0,3.0,3.0,London,W1D,flat,garden
4097,5417.0,1.0,2.0,2.0,London,NW3,flat,garden
4098,5417.0,1.0,2.0,2.0,London,SW1X,flat,furnished
4099,5417.0,1.0,2.0,2.0,London,W2,flat,modern
4100,5417.0,1.0,3.0,2.0,London,SW1X,flat,refurbished
4101,5417.0,1.0,3.0,3.0,London,SW5,flat,garden
4102,5417.0,1.0,2.0,2.0,London,SW7,flat,none
4103,5417.0,1.0,3.0,2.0,London,W2,flat,garden
4104,5417.0,1.0,2.0,2.0,London,W1B,flat,refurbished
4105,5417.0,2.0,4.0,2.0,London,NW8,town house,refurbished
4106,5417.0,1.0,2.0,2.0,London,W1T,flat,garden
4107,5417.0,2.0,3.0,2.0,London,SW1V,terraced house,refurbished
4108,5417.0,1.0,2.0,2.0,London,SW3,property,short let
4109,5417.0,1.0,2.0,2.0,London,SW7,flat,none
4110,5417.0,1.0,2.0,2.0,London,NW1,flat,spacious
4111,5417.0,1.0,3.0,2.0,London,SW1W,flat,located
4112,5417.0,1.0,1.0,1.0,London,W11,terraced house,spacious
4113,5417.0,1.0,3.0,2.0,London,NW3,duplex,refurbished
4114,5417.0,2.0,4.0,3.0,London,W8,flat,spacious
4115,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4116,5417.0,1.0,1.0,1.0,London,W11,property,short let
4117,5417.0,1.0,3.0,2.0,London,EC1V,flat,none
4118,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4119,5417.0,1.0,2.0,2.0,London,SW1W,flat,located
4120,5417.0,1.0,2.0,2.0,London,SE1,flat,located
4121,5417.0,1.0,2.0,2.0,London,NW1,flat,refurbished
4122,5417.0,1.0,3.0,1.0,London,NW3,flat,short let
4123,5417.0,1.0,2.0,2.0,London,W1K,flat,located
4124,5417.0,1.0,3.0,2.0,London,NW3,flat,modern
4125,5417.0,1.0,3.0,2.0,London,W1H,flat,none
4126,5417.0,1.0,4.0,3.0,London,NW8,flat,spacious
4127,5417.0,1.0,2.0,2.0,London,SE1,flat,modern
4128,5417.0,1.0,3.0,2.0,London,W2,flat,none
4129,5417.0,2.0,3.0,3.0,London,SW1P,flat,spacious
4130,5417.0,1.0,2.0,1.0,London,NW3,flat,none
4131,5417.0,1.0,2.0,2.0,London,SE1,flat,none
4132,5417.0,1.0,1.0,1.0,London,W11,terraced house,spacious
4133,5417.0,1.0,3.0,2.0,London,SW1W,flat,located
4134,5417.0,1.0,2.0,2.0,London,SW3,property,short let
4135,5417.0,1.0,3.0,2.0,London,W11,flat,modern
4136,5417.0,1.0,3.0,3.0,London,SW5,flat,garden
4137,5417.0,2.0,3.0,2.0,London,SW1V,terraced house,refurbished
4138,5417.0,1.0,3.0,2.0,London,W1K,flat,none
4139,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4140,5417.0,1.0,3.0,2.0,London,W3,flat,short let
4141,5416.0,1.0,3.0,3.0,London,W2,flat,refurbished
4142,5417.0,1.0,3.0,2.0,London,W2,flat,refurbished
4143,5417.0,1.0,3.0,2.0,London,NW8,flat,modern
4144,5417.0,1.0,3.0,2.0,London,EC1V,flat,none
4145,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4146,5417.0,1.0,2.0,2.0,London,NW1,flat,furnished
4147,5417.0,1.0,2.0,2.0,London,NW1,flat,spacious
4148,5417.0,1.0,3.0,1.0,London,SW17,terraced house,decorated
4149,5417.0,1.0,4.0,2.0,London,NW1,flat,spacious
4150,5417.0,2.0,1.0,1.0,London,W1J,flat,spacious
4151,5417.0,1.0,4.0,3.0,London,NW1,flat,located
4152,5417.0,1.0,3.0,3.0,London,W1H,mews house,modern
4153,5417.0,1.0,3.0,2.0,London,SW1X,flat,none
4154,5417.0,1.0,3.0,2.0,London,SW1X,flat,decorated
4155,5417.0,3.0,4.0,2.0,London,NW8,town house,modern
4156,5417.0,1.0,3.0,2.0,London,NW3,property,refurbished
4157,5417.0,1.0,1.0,1.0,London,W1K,flat,garden
4158,5417.0,2.0,4.0,1.0,London,N1,property,garden
4159,5417.0,1.0,3.0,2.0,London,NW3,flat,modern
4160,5417.0,2.0,3.0,3.0,London,SW1P,flat,spacious
4161,5417.0,1.0,2.0,2.0,London,SE1,flat,modern
4162,5417.0,1.0,3.0,2.0,London,SE1,flat,none
4163,5417.0,1.0,2.0,2.0,London,NW1,flat,refurbished
4164,5417.0,1.0,3.0,1.0,London,NW3,flat,short let
4165,5417.0,1.0,2.0,2.0,London,W1K,flat,located
4166,5417.0,1.0,3.0,2.0,London,W2,flat,none
4167,5417.0,1.0,4.0,3.0,London,NW8,flat,spacious
4168,5417.0,1.0,3.0,2.0,London,NW3,flat,refurbished
4169,5417.0,1.0,2.0,2.0,London,W1B,flat,refurbished
4170,5417.0,1.0,5.0,4.0,London,SW6,terraced house,garden
4171,5417.0,1.0,4.0,3.0,London,NW1,flat,garden
4172,5417.0,2.0,3.0,3.0,London,SW6,flat,none
4173,5417.0,2.0,4.0,3.0,London,W8,flat,spacious
4174,5417.0,1.0,3.0,1.0,London,W1G,flat,none
4175,5417.0,1.0,3.0,2.0,London,NW3,flat,located
4176,5417.0,1.0,3.0,2.0,London,NW3,flat,none
4177,5417.0,1.0,3.0,2.0,London,SW1W,maisonette,garden
4178,5417.0,1.0,2.0,2.0,London,SW1W,flat,furnished
4179,5416.0,1.0,2.0,2.0,London,W8,flat,refurbished
4180,5417.0,1.0,3.0,2.0,London,NW3,flat,none
4181,5417.0,1.0,2.0,2.0,London,W1T,flat,modern
4182,5417.0,1.0,2.0,2.0,London,SW7,flat,modern
4183,5417.0,1.0,3.0,3.0,London,W1H,mews house,none
4184,5417.0,2.0,3.0,3.0,London,W9,shared accommodation,refurbished
4185,5417.0,1.0,2.0,2.0,London,SW1W,flat,garden
4186,5417.0,2.0,3.0,3.0,London,W2,flat,none
4187,5417.0,1.0,3.0,2.0,London,SW1X,flat,decorated
4188,5417.0,3.0,4.0,2.0,London,NW8,town house,modern
4189,5417.0,1.0,4.0,2.0,London,NW8,property,garden
4190,5417.0,1.0,3.0,2.0,London,NW3,flat,spacious
4191,5417.0,2.0,3.0,3.0,London,SW6,flat,zero deposit
4192,5417.0,1.0,3.0,2.0,London,W11,flat,modern
4193,5417.0,1.0,2.0,2.0,London,W1T,flat,garden
4194,5417.0,1.0,2.0,2.0,London,SW1X,flat,furnished
4195,5417.0,1.0,3.0,3.0,London,SW5,flat,garden
4196,5417.0,1.0,3.0,3.0,London,W1H,mews house,modern
4197,5417.0,1.0,3.0,2.0,London,NW3,property,refurbished
4198,5417.0,1.0,3.0,2.0,London,SW1X,flat,refurbished
4199,5417.0,1.0,3.0,2.0,London,W3,flat,short let
4200,5416.0,1.0,3.0,3.0,London,W2,flat,refurbished
4201,5417.0,1.0,3.0,2.0,London,W2,flat,refurbished
4202,5417.0,1.0,3.0,2.0,London,NW3,flat,garden
4203,5417.0,1.0,2.0,2.0,London,EC4M,flat,none
4204,5417.0,1.0,3.0,1.0,London,NW3,flat,refurbished
4205,5417.0,1.0,2.0,2.0,London,SW1X,flat,none
4206,5417.0,1.0,2.0,2.0,London,WC2N,flat,furnished
4207,5417.0,1.0,2.0,2.0,London,NW1,flat,refurbished
4208,5417.0,2.0,4.0,2.0,London,NW8,town house,spacious
4209,5417.0,2.0,2.0,2.0,London,SW7,flat,furnished
4210,5417.0,2.0,3.0,1.0,London,W8,property,zero deposit
4211,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4212,5417.0,1.0,2.0,2.0,London,W1J,flat,spacious
4213,5417.0,1.0,3.0,3.0,London,W1K,flat,long let
4214,5417.0,1.0,3.0,3.0,London,NW8,flat,refurbished
4215,5417.0,1.0,2.0,2.0,London,NW1,flat,furnished
4216,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4217,5417.0,1.0,2.0,2.0,London,NW1,flat,located
4218,5416.0,1.0,2.0,2.0,London,NW1,flat,none
4219,5417.0,4.0,7.0,6.0,Surrey TW20,TW20,detached house,family
4220,5417.0,2.0,4.0,2.0,London,W10,detached house,family
4221,5417.0,1.0,3.0,2.0,London,SW1W,flat,garden
4222,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4223,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4224,5417.0,1.0,2.0,2.0,London,SW8,flat,none
4225,5417.0,1.0,2.0,1.0,London,NW3,flat,none
4226,5417.0,1.0,2.0,2.0,London,SE1,shared accommodation,none
4227,5417.0,1.0,1.0,1.0,London,W1K,flat,none
4228,5417.0,1.0,4.0,3.0,London,W8,flat,spacious
4229,5417.0,1.0,3.0,2.0,London,SW8,flat,none
4230,5417.0,1.0,3.0,2.0,London,NW8,flat,modern
4231,5417.0,1.0,1.0,1.0,London,W11,property,short let
4232,5417.0,1.0,2.0,2.0,London,W8,flat,modern
4233,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4234,5417.0,1.0,1.0,1.0,London,W11,property,located
4235,5417.0,2.0,3.0,1.0,London,SW17,terraced house,garden
4236,5417.0,2.0,4.0,2.0,London,W10,detached house,family
4237,5417.0,1.0,1.0,1.0,London,W1K,flat,furnished
4238,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4239,5417.0,1.0,3.0,2.0,London,NW3,flat,family
4240,5417.0,1.0,3.0,3.0,London,W11,flat,none
4241,5417.0,4.0,7.0,6.0,Surrey TW20,TW20,detached house,family
4242,5416.0,1.0,2.0,2.0,London,NW1,flat,none
4243,5417.0,1.0,2.0,2.0,London,W1J,flat,spacious
4244,5417.0,1.0,3.0,3.0,London,W1K,flat,long let
4245,5417.0,1.0,3.0,2.0,London,SW1W,flat,garden
4246,5417.0,1.0,3.0,3.0,London,SW7,flat,refurbished
4247,5416.0,1.0,3.0,2.0,London,W1H,flat,none
4248,5417.0,1.0,2.0,2.0,London,SE1,flat,none
4249,5417.0,1.0,2.0,2.0,London,SW1W,property,garden
4250,5417.0,1.0,3.0,2.0,London,SE1,flat,modern
4251,5417.0,1.0,2.0,2.0,London,SW8,flat,none
4252,5417.0,2.0,2.0,2.0,London,W8,flat,located
4253,5417.0,1.0,2.0,2.0,London,W8,flat,garden
4254,5417.0,1.0,3.0,2.0,London,NW3,flat,spacious
4255,5417.0,1.0,4.0,3.0,London,NW1,flat,refurbished
4256,5417.0,1.0,3.0,2.0,London,SW1X,flat,spacious
4257,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4258,5417.0,1.0,1.0,1.0,London,W1K,flat,furnished
4259,5417.0,1.0,2.0,2.0,London,SW1H,flat,modern
4260,5417.0,1.0,2.0,2.0,London,NW1,flat,furnished
4261,5417.0,1.0,3.0,3.0,London,SW1Y,flat,none
4262,5417.0,1.0,2.0,1.0,London,NW3,flat,none
4263,5417.0,1.0,3.0,3.0,London,EC1V,flat,furnished
4264,5417.0,1.0,3.0,3.0,London,W1S,flat,none
4265,5417.0,1.0,3.0,2.0,London,W8,flat,family
4266,5417.0,2.0,1.0,1.0,London,SW7,flat,garden
4267,5417.0,1.0,3.0,2.0,London,SW1X,flat,furnished
4268,5417.0,1.0,2.0,2.0,London,W8,duplex,spacious
4269,5417.0,1.0,2.0,2.0,London,NW1,flat,furnished
4270,5417.0,1.0,2.0,2.0,London,NW1,flat,furnished
4271,5417.0,1.0,2.0,1.0,London,W2,flat,garden
4272,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4273,5417.0,1.0,1.0,2.0,London,W8,flat,refurbished
4274,5417.0,1.0,2.0,2.0,London,SW7,flat,furnished
4275,5417.0,1.0,2.0,1.0,London,NW3,flat,spacious
4276,5417.0,1.0,2.0,2.0,London,W8,flat,none
4277,5417.0,1.0,2.0,2.0,London,W8,duplex,refurbished
4278,5417.0,1.0,2.0,2.0,London,W8,flat,spacious
4279,5416.0,1.0,2.0,2.0,London,NW1,flat,modern
4280,5417.0,1.0,2.0,2.0,London,W8,flat,spacious
4281,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4282,5417.0,1.0,2.0,2.0,London,NW1,flat,spacious
4283,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4284,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4285,5417.0,1.0,1.0,1.0,London,W11,flat,refurbished
4286,5417.0,1.0,2.0,1.0,London,W8,flat,refurbished
4287,5416.0,1.0,2.0,2.0,London,NW1,flat,located
4288,5417.0,1.0,2.0,2.0,London,WC2R,flat,none
4289,5417.0,1.0,2.0,2.0,London,NW1,flat,located
4290,5448.0,1.0,1.0,1.0,London,EC1V,flat,furnished
4291,5448.0,1.0,2.0,1.0,London,SW1V,flat,furnished
4292,5417.0,1.0,2.0,3.0,London,NW1,flat,furnished
4293,5417.0,1.0,2.0,2.0,London,NW1,flat,modern
4294,5417.0,1.0,2.0,2.0,London,NW1,flat,modern
4295,5417.0,1.0,2.0,2.0,London,NW3,flat,none
4296,5417.0,1.0,2.0,2.0,London,NW1,flat,modern
4297,5417.0,1.0,2.0,1.0,London,NW3,flat,none
4298,5417.0,1.0,2.0,2.0,London,W8,flat,furnished
4299,5417.0,1.0,2.0,2.0,London,NW1,flat,none
4300,5417.0,1.0,2.0,2.0,London,NW1,flat,spacious
4301,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4302,5417.0,1.0,2.0,2.0,London,W8,flat,refurbished
4303,5482.0,1.0,3.0,2.0,London,SW1W,flat,modern
4304,5482.0,1.0,2.0,2.0,London,SE1,flat,family
4305,5466.0,1.0,1.0,1.0,London,NW3,triplex,furnished
4306,5460.0,1.0,2.0,2.0,London,NW1,flat,spacious
4307,5460.0,1.0,2.0,2.0,London,NW1,flat,spacious
4308,5460.0,1.0,4.0,3.0,London,SW1W,flat,furnished
4309,5460.0,1.0,2.0,2.0,London,NW1,flat,modern
4310,5460.0,1.0,3.0,2.0,London,W1W,flat,spacious
4311,5460.0,1.0,4.0,3.0,London,SW1W,flat,none
4312,5460.0,1.0,4.0,3.0,London,SW1W,flat,located
4313,5460.0,1.0,1.0,1.0,London,W8,flat,furnished
4314,5460.0,1.0,12.0,4.0,Leeds,LS6,detached house,garden
4315,5460.0,2.0,9.0,2.0,East,BN2,semi-detached house,none
4316,5460.0,1.0,2.0,2.0,London,NW1,flat,modern
4317,5500.0,3.0,5.0,4.0,Windsor,SL4,detached house,modern
4318,5500.0,3.0,5.0,2.0,Berkshire,SL5,detached house,family
4319,5500.0,4.0,4.0,4.0,Ottershaw,KT16,detached house,none
4320,5499.0,1.0,3.0,2.0,London,NW6,flat,garden
4321,5500.0,3.0,4.0,2.0,Cobham,KT11,detached house,family
4322,5500.0,1.0,10.0,4.0,HMO,OX4,semi-detached house,student
4323,5500.0,4.0,5.0,4.0,Weybridge,KT13,detached house,refurbished
4324,5500.0,2.0,5.0,5.0,Richmond,TW10,property,family
4325,5495.0,2.0,4.0,3.0,Isleworth,TW7,semi-detached house,located
4326,5495.0,2.0,4.0,3.0,Isleworth,TW7,semi-detached house,located
4327,5491.0,1.0,2.0,2.0,London,SW10,flat,furnished
4328,5482.0,1.0,3.0,2.0,London,SW3,terraced house,spacious
4329,5482.0,1.0,2.0,2.0,London,SE1,flat,family
4330,5482.0,1.0,3.0,2.0,London,SW3,detached house,spacious
4331,5482.0,1.0,3.0,2.0,London,SW3,terraced house,garden
4332,5482.0,1.0,3.0,3.0,London,W6,flat,modern
4333,5482.0,1.0,3.0,3.0,London,SW1W,flat,decorated
4334,5482.0,1.0,3.0,2.0,London,W2,flat,garden
4335,5482.0,1.0,3.0,2.0,London,SW1W,flat,modern
4336,5500.0,2.0,6.0,6.0,Windsor,SL4,detached house,garden
4337,5500.0,3.0,6.0,3.0,Berkshire,SL5,detached house,garden
4338,5500.0,2.0,4.0,2.0,Twickenham TW1,TW1,semi-detached house,spacious
4339,5499.0,2.0,4.0,3.0,Richmond,TW10,town house,none
4340,5500.0,4.0,5.0,3.0,Buckinghamshire,SL9,detached house,spacious
4341,5500.0,3.0,7.0,6.0,Northwood,HA6,detached house,family
4342,5500.0,1.0,2.0,2.0,London,SE1,flat,none
4343,5500.0,1.0,10.0,4.0,Oxford,OX4,semi-detached house,spacious
4344,5500.0,3.0,6.0,5.0,Witney,OX28,detached house,garden
4345,5500.0,2.0,6.0,5.0,London,SW11,terraced house,garden
4346,5500.0,2.0,3.0,3.0,London,N4,terraced house,renovated
4347,5499.0,1.0,3.0,4.0,London,W8,flat,none
4348,5500.0,3.0,5.0,2.0,Berkshire,SL5,detached house,family
4349,5500.0,1.0,5.0,4.0,"London,",,semi-detached house,long let
4350,5500.0,2.0,6.0,3.0,London,SW19,property,refurbished
4351,5500.0,2.0,6.0,6.0,Windsor,SL4,detached house,refurbished
4352,5499.0,2.0,3.0,3.0,London,SW3,property,decorated
4353,5499.0,1.0,3.0,2.0,London,W6,flat,spacious
4354,5500.0,2.0,5.0,3.0,London,SW19,semi-detached house,family
4355,5500.0,4.0,5.0,3.0,Buckinghamshire,SL9,detached house,spacious
4356,5500.0,3.0,7.0,6.0,Northwood,HA6,detached house,family
4357,5500.0,1.0,2.0,2.0,London,SE1,flat,none
4358,5499.0,2.0,4.0,3.0,Richmond,TW10,town house,none
4359,5499.0,1.0,3.0,2.0,London,NW6,flat,located
4360,5499.0,1.0,3.0,2.0,London,W1H,flat,none
4361,5500.0,1.0,3.0,2.0,London,NW6,flat,garden
4362,5499.0,1.0,2.0,2.0,London,SE1,flat,furnished
4363,5499.0,1.0,2.0,2.0,London,SE1,flat,furnished
4364,5500.0,3.0,5.0,2.0,Berkshire,SL5,detached house,family
4365,5500.0,2.0,4.0,2.0,Twickenham TW1,TW1,semi-detached house,spacious
4366,5499.0,2.0,2.0,2.0,London,SW3,flat,none
4367,5525.0,1.0,2.0,2.0,London,W6,flat,none
4368,5525.0,1.0,2.0,2.0,London,W6,flat,none
4369,5525.0,1.0,2.0,2.0,London,W6,flat,none
4370,5525.0,1.0,2.0,2.0,London,W6,flat,none
4371,5525.0,1.0,3.0,2.0,London,W1K,flat,refurbished
4372,5525.0,1.0,3.0,1.0,London,NW8,flat,located
4373,5525.0,2.0,6.0,2.0,Sale,M33,semi-detached bungalow,none
4374,5525.0,1.0,2.0,2.0,London,SW6,flat,spacious
4375,5525.0,1.0,3.0,3.0,London,SW1W,flat,garden
4376,5525.0,1.0,2.0,2.0,London,SW1E,flat,none
4377,5525.0,1.0,3.0,2.0,London,NW8,flat,spacious
4378,5506.0,1.0,1.0,1.0,London,W1D,flat,furnished
4379,5503.0,1.0,4.0,5.0,London,NW6,flat,modern
4380,5503.0,1.0,3.0,2.0,London,NW6,flat,located
4381,5499.0,1.0,3.0,2.0,London,NW8,flat,none
4382,5500.0,1.0,6.0,2.0,Oxford OX3,OX3,flat,furnished
4383,5500.0,1.0,3.0,3.0,London,W12,property,none
4384,5499.0,2.0,2.0,2.0,London,SW3,flat,furnished
4385,5525.0,1.0,2.0,2.0,London,W6,flat,none
4386,5525.0,1.0,2.0,2.0,London,W6,flat,none
4387,5525.0,1.0,2.0,2.0,London,W6,flat,none
4388,5525.0,1.0,2.0,2.0,London,W6,flat,none
4389,5525.0,1.0,2.0,2.0,London,NW1,flat,modern
4390,5525.0,1.0,2.0,2.0,London,W6,flat,none
4391,5525.0,1.0,2.0,2.0,London,W6,flat,none
4392,5525.0,1.0,2.0,2.0,London,W6,flat,none
4393,5525.0,1.0,3.0,2.0,London,WC2A,flat,modern
4394,5525.0,1.0,2.0,2.0,London,W6,flat,none
4395,5525.0,1.0,2.0,2.0,London,W6,property,none
4396,5525.0,1.0,3.0,2.0,London,SW1W,flat,refurbished
4397,5525.0,1.0,3.0,2.0,London,W1K,flat,refurbished
4398,5525.0,2.0,6.0,2.0,Sale,M33,semi-detached bungalow,none
4399,5525.0,1.0,3.0,2.0,London,SW1W,flat,refurbished
4400,5568.0,1.0,3.0,3.0,London,WC2A,flat,located
4401,5568.0,1.0,2.0,2.0,London,SW7,flat,zero deposit
4402,5568.0,1.0,3.0,3.0,London,WC2A,flat,located
4403,5555.0,1.0,3.0,3.0,London,WC2A,duplex,furnished
4404,5551.0,1.0,2.0,1.0,London,W11,flat,furnished
4405,5547.0,1.0,3.0,3.0,London,SW3,flat,none
4406,5547.0,1.0,3.0,2.0,London,SW3,flat,none
4407,5547.0,1.0,3.0,2.0,London,SW3,flat,refurbished
4408,5547.0,1.0,2.0,2.0,London,SW1Y,flat,spacious
4409,5548.0,3.0,3.0,4.0,Windlesham,GU20,flat,furnished
4410,5547.0,1.0,3.0,2.0,London,SW3,flat,spacious
4411,5547.0,1.0,3.0,2.0,London,SW3,flat,spacious
4412,5548.0,1.0,2.0,2.0,London,SW1V,duplex,furnished
4413,5547.0,1.0,3.0,2.0,London,SW1X,flat,none
4414,5547.0,1.0,3.0,2.0,London,SW3,flat,located
4415,5547.0,1.0,3.0,2.0,London,SW3,flat,located
4416,5537.0,1.0,1.0,1.0,London,W1W,flat,furnished
4417,5525.0,1.0,2.0,2.0,London,W6,flat,none
4418,5612.0,1.0,3.0,2.0,London,SW1Y,flat,spacious
4419,5612.0,2.0,3.0,2.0,London,W1H,town house,located
4420,5612.0,1.0,2.0,2.0,London,W1T,flat,modern
4421,5612.0,1.0,1.0,2.0,London,SW7,flat,garden
4422,5612.0,1.0,2.0,2.0,London,W8,flat,furnished
4423,5612.0,1.0,2.0,2.0,London,SE1,flat,none
4424,5612.0,1.0,2.0,2.0,London,N1,flat,short let
4425,5600.0,2.0,6.0,2.0,London,SW4,end terrace house,furnished
4426,5600.0,1.0,3.0,2.0,Brentford,TW8,flat,none
4427,5600.0,2.0,4.0,2.0,Kew,TW9,property,family
4428,5590.0,1.0,2.0,2.0,London,WC2R,flat,furnished
4429,5590.0,1.0,2.0,2.0,London,WC2R,flat,spacious
4430,5590.0,1.0,10.0,2.0,Brighton BN2,BN2,terraced house,located
4431,5580.0,1.0,1.0,1.0,London,SW8,flat,furnished
4432,5580.0,1.0,1.0,1.0,London,E14,flat,furnished
4433,5612.0,1.0,2.0,2.0,London,SW1Y,flat,refurbished
4434,5612.0,1.0,2.0,2.0,London,W1K,flat,modern
4435,5612.0,1.0,2.0,3.0,London,SE1,flat,located
4436,5612.0,1.0,2.0,2.0,London,SW1X,flat,spacious
4437,5612.0,1.0,3.0,3.0,London,SW1Y,flat,furnished
4438,5612.0,1.0,3.0,2.0,London,SW1Y,flat,refurbished
4439,5612.0,1.0,2.0,2.0,London,SW1Y,flat,refurbished
4440,5612.0,1.0,2.0,2.0,London,W1K,flat,short let
4441,5612.0,2.0,4.0,3.0,London,W8,flat,furnished
4442,5612.0,1.0,2.0,2.0,London,W1K,flat,refurbished
4443,5612.0,1.0,3.0,2.0,London,W1K,flat,located
4444,5612.0,2.0,4.0,2.0,London,W14,flat,garden
4445,5612.0,1.0,3.0,3.0,London,W8,flat,modern
4446,5612.0,1.0,3.0,2.0,London,W1B,flat,none
4447,5612.0,2.0,2.0,2.0,London,SW7,flat,located
4448,5612.0,1.0,3.0,2.0,London,SW1Y,flat,spacious
4449,5612.0,1.0,4.0,2.0,London,SW7,flat,spacious
4450,5612.0,1.0,3.0,3.0,London,SW1P,flat,spacious
4451,5612.0,1.0,3.0,3.0,London,SW1Y,flat,none
4452,5612.0,1.0,4.0,3.0,London,N1,mews house,garage
4453,5612.0,1.0,2.0,2.0,London,SW1X,flat,none
4454,5610.0,1.0,2.0,2.0,London,E14,flat,furnished
4455,5612.0,1.0,2.0,2.0,London,SW1X,flat,located
4456,5612.0,1.0,3.0,2.0,London,SW1Y,flat,refurbished
4457,5612.0,1.0,2.0,2.0,London,SW1Y,flat,refurbished
4458,5612.0,2.0,3.0,2.0,London,W8,flat,located
4459,5612.0,1.0,2.0,2.0,London,W1K,flat,spacious
4460,5612.0,1.0,2.0,1.0,London,W1F,flat,none
4461,5612.0,2.0,4.0,3.0,London,W8,flat,furnished
4462,5612.0,1.0,2.0,2.0,London,W1K,flat,refurbished
4463,5612.0,1.0,2.0,2.0,London,W14,flat,none
4464,5612.0,1.0,2.0,3.0,London,SE1,flat,located
4465,5612.0,1.0,2.0,2.0,London,SW1X,flat,spacious
4466,5612.0,1.0,2.0,2.0,London,W1K,flat,short let
4467,5612.0,1.0,2.0,2.0,London,SW1Y,flat,furnished
4468,5612.0,1.0,2.0,2.0,London,SW1Y,flat,furnished
4469,5612.0,1.0,1.0,1.0,London,SW7,flat,furnished
4470,5612.0,1.0,2.0,2.0,London,SW1Y,flat,furnished
4471,5612.0,2.0,4.0,3.0,London,W8,flat,garden
4472,5612.0,1.0,3.0,2.0,London,W1K,flat,none
4473,5612.0,1.0,2.0,2.0,London,SW1Y,flat,none
4474,5612.0,1.0,2.0,2.0,London,SW1Y,flat,refurbished
4475,5612.0,1.0,2.0,2.0,London,SW1Y,flat,refurbished
4476,5612.0,1.0,2.0,2.0,London,W1K,flat,renovated
4477,5612.0,1.0,2.0,2.0,London,W1K,flat,renovated
4478,5612.0,1.0,2.0,2.0,London,SW1X,flat,none
4479,5612.0,1.0,2.0,2.0,London,SW1Y,flat,refurbished
4480,5612.0,1.0,1.0,1.0,London,SW7,flat,garden
4481,5612.0,1.0,2.0,2.0,London,WC2A,flat,none
